metal_fraction,porosity_fraction,n_components,specimen_area,z_index,build_z_um,approx_layer
0.1570111195498271,0.0005197977330762942,1,198154,764,770.31903,19.257977
0.1570016061748146,0.00039371469817730284,2,198113,765,772.3216,19.30804
0.1569040940809366,0.0002374181033829554,1,197963,766,774.32404,19.3581
0.15677724908077015,0.0002628811777076761,1,197808,767,776.3266,19.408165
0.15654654973671733,0.0003189518129626067,2,197522,768,778.32904,19.458225
0.1563301204551833,0.00035502358370948926,4,197170,769,780.3315,19.508287
0.15607880879860345,0.00036567156598848137,2,196898,770,782.33405,19.558352
0.1558512805795548,0.00040681827427688054,3,196648,771,784.3365,19.608412
0.15562692348551033,0.00046335899629312805,2,196392,772,786.33905,19.658476
0.1554152508914825,0.0005149855702063002,2,196122,773,788.3415,19.708538
0.15527096470379315,0.00048482497818287597,3,195947,774,790.34406,19.758602
0.15515442585989017,0.0004086031390936161,1,195789,775,792.3465,19.808662
0.15512826407860586,0.00021459446755025087,1,195718,776,794.34906,19.858727
0.15511320123483607,2.0443522214442327e-05,1,195661,777,796.3515,19.908787
0.15511478679733814,2.0443313247778066e-05,1,195663,778,798.35406,19.95885
0.1551250929536017,3.0663559425978165e-05,2,195672,779,800.3565,20.008913
0.1551449124848777,4.5992753586157204e-05,2,195683,780,802.3591,20.058977
0.1551274712973548,4.0896241124237665e-05,3,195617,781,804.3615,20.109037
0.15512192182859752,1.022604676371185e-05,2,195579,782,806.3641,20.159101
0.15511478679733814,2.556916971792092e-05,2,195548,783,808.3665,20.209164
0.15511637235984024,3.5774883987161926e-05,1,195668,784,810.3691,20.259228
0.15505612098476115,0.00017380724776223168,1,195619,785,812.3715,20.309288
0.15492055539083324,0.0004245589446385367,1,195497,786,814.3741,20.359352
0.1547382157030939,1.5394641638400393e-05,2,194873,787,816.3765,20.409412
0.15459947898416182,1.0270894851713955e-05,2,194725,788,818.3791,20.459476
0.15449879576527967,1.5414495791842648e-05,2,194622,789,820.38153,20.509539
0.15439811254639751,0.0002980978274835918,2,194567,790,822.3841,20.559603
0.15436323017135173,0.00017478832619614336,4,194521,791,824.38654,20.609663
0.15436164460884966,2.056544696428296e-05,4,194501,792,826.3891,20.659727
0.15427364588998416,0.0,3,194460,793,828.39154,20.70979
0.15420705226489675,1.0287536649349313e-05,5,194410,794,830.394,20.75985
0.1542094306086499,2.0573274288036126e-05,9,194427,795,832.39655,20.809914
0.15431804164004242,7.705387092962927e-05,1,194669,796,834.399,20.859974
0.15442427432768185,3.593539842089592e-05,2,194794,797,836.40155,20.910038
0.1545812450153879,1.5386588024105653e-05,3,194975,798,838.404,20.9601
0.15474772907810638,1.5369246138476908e-05,2,195195,799,840.40656,21.010164
0.1549768428596571,1.023127804009638e-05,2,195479,800,842.409,21.060225
0.15517900207867244,0.0,4,195718,801,844.41156,21.110289
0.15532011714135766,5.104176236997111e-06,2,195918,802,846.414,21.16035
0.15544299823526894,1.5300189722352557e-05,1,196076,803,848.41656,21.210415
0.15555160926666148,0.0,2,196209,804,850.419,21.260475
0.15561186064174057,0.0,1,196286,805,852.4216,21.31054
0.15567845426682797,0.0,2,196342,806,854.424,21.3606
0.15581481264200694,2.03593423932407e-05,3,196470,807,856.4266,21.410664
0.1558449383295465,7.125515963700585e-05,2,196477,808,858.429,21.460726
0.15589329798585996,2.035747730141281e-05,2,196488,809,860.4316,21.51079
0.15591708142339117,0.0,1,196671,810,862.434,21.56085
0.15597019776721088,0.0,1,196738,811,864.4366,21.610914
0.15603758417354932,5.0806812177376745e-06,1,196824,812,866.439,21.660976
0.15612716845491692,3.554327901981792e-05,1,196943,813,868.4416,21.71104
0.15621358161128032,5.582254520357467e-05,4,197053,814,870.44403,21.7611
0.15626114848634276,6.595435958316844e-05,2,197106,815,872.4466,21.811165
0.1562833463613719,3.043537808348424e-05,1,197139,816,874.44904,21.861225
0.15623023001755218,1.0148781131386121e-05,1,197068,817,876.4516,21.91129
0.15618504148624288,0.0,1,197009,818,878.45404,21.961351
0.15622943723630114,1.0149605180358484e-05,3,197052,819,880.4566,22.011415
0.15622626611129697,0.0,3,197045,820,882.45905,22.061476
0.1561779064549835,0.0,2,196965,821,884.4615,22.111538
0.15615333023620123,3.5537324344082525e-05,1,196976,822,886.46405,22.161602
0.15605185423606807,5.080216620436695e-06,1,196842,823,888.4665,22.211662
0.15592263089214844,1.5253125619658228e-05,1,196681,824,890.46906,22.261726
0.1557553540481789,1.5269506794930524e-05,1,196470,825,892.4715,22.311787
0.1543664012963559,1.0271316834174726e-05,1,194717,826,894.47406,22.36185
0.15190005882436883,1.043814096709376e-05,2,191605,827,896.4765,22.411913
0.1477775963189581,0.0,1,186404,828,898.47906,22.461977
0.14310415084407418,0.0,1,180509,829,900.4815,22.512037
0.13848382171301002,0.0,1,174681,830,902.4841,22.562101
0.13396021189457277,0.0,2,168972,831,904.4865,22.612164
0.1294009269198387,1.2252949897687869e-05,1,163226,832,906.4891,22.662228
0.12470766191367881,1.2714073207633529e-05,1,157306,833,908.4915,22.712288
0.11996683003245646,6.610958324518722e-06,2,151264,834,910.4941,22.762352
0.11531003296384441,4.1264906947634835e-05,5,145402,835,912.4965,22.812412
0.1107555046766166,6.442099838231715e-05,2,139706,836,914.4991,22.862476
0.10636032542084793,0.0,1,134161,837,916.5015,22.912539
0.1019366060400418,0.0,1,128581,838,918.5041,22.962603
0.09727346672142143,1.62997856578186e-05,1,122701,839,920.50653,23.012663
0.09256751721524487,0.00011132424470781668,1,116776,840,922.5091,23.062727
0.08808037533435549,0.00020700579616229255,2,111108,841,924.51154,23.11279
0.08367330435982122,0.0003031594903131069,2,105555,842,926.5141,23.162853
0.07935819601040764,9.989810393398733e-06,1,100102,843,928.51654,23.212914
0.07502802481722429,0.0,1,94639,844,930.5191,23.262978
0.07048380268625999,0.0,1,88907,845,932.52155,23.313038
0.06595385061781443,0.0,1,83193,846,934.524,23.3631
0.061496834424464596,0.0,1,77571,847,936.52655,23.413164
0.05715160038751148,0.0,1,72090,848,938.529,23.463224
0.05286265381938223,0.0,3,66670,849,940.53156,23.513288
0.04846906012611564,9.812900693444982e-05,1,61144,850,942.534,23.56335
0.043811470276252554,5.428390482222021e-05,2,55265,851,944.53656,23.613415
0.039179249426422764,0.0,1,49420,852,946.539,23.663475
0.034712719858060445,0.0,1,43786,853,948.54156,23.71354
0.03031595503978969,0.0,1,38240,854,950.544,23.7636
0.0258890645339794,0.0,1,32656,855,952.5466,23.813663
0.021444732840646213,0.0,1,27050,856,954.549,23.863726
0.01691398799094961,4.6869141357330336e-05,1,21336,857,956.5516,23.91379
0.012441908953830006,0.0,1,15694,858,958.554,23.96385
0.008064963666835265,9.828975820719482e-05,1,10174,859,960.5566,24.013914
0.00393774447391829,0.0,5,4947,860,962.559,24.063976
0.001306503501714786,0.0,1,1648,861,964.5616,24.11404
2.457621878225629e-05,0.0,2,29,862,966.564,24.1641
0.0,,0,0,863,968.5666,24.214165
0.0,,0,0,864,970.56903,24.264225
0.0,,0,0,865,972.5716,24.31429
0.0,,0,0,866,974.57404,24.364351
0.0,,0,0,867,976.5766,24.414415
0.0,,0,0,868,978.57904,24.464476
0.0,,0,0,869,980.5816,24.51454
0.0,,0,0,870,982.58405,24.564602
0.0,,0,0,871,984.5865,24.614662
0.0,,0,0,872,986.58905,24.664726
0.0,,0,0,873,988.5915,24.714787
0.0,,0,0,874,990.59406,24.76485
0.0,,0,0,875,992.5965,24.814913
0.0,,0,0,876,994.59906,24.864977
0.0,,0,0,877,996.6015,24.915037
0.0,,0,0,878,998.60406,24.965101
0.0,,0,0,879,1000.6065,25.015163
0.0,,0,0,880,1002.6091,25.065228
0.0,,0,0,881,1004.6115,25.115288
